file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/OverlayChangeListener.java,org.jfree.chart.swing.OverlayChangeListener,interface,1,4,3,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/json/impl/JSONStreamAware.java,org.jfree.data.json.impl.JSONStreamAware,interface,0,3,3,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/NumberTick.java,org.jfree.chart.axis.NumberTick,class,3,10,7,3,3,3,2,1,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,0,0,0,0,2,0,1,0,0,0,0,36,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/ChartEditor.java,org.jfree.chart.swing.editor.ChartEditor,interface,1,6,5,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/CategoryStepRenderer.java,org.jfree.chart.renderer.category.CategoryStepRenderer$State,innerclass,2,2,0,2,1,3,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,31,12,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/block/BlockContainer.java,org.jfree.chart.block.BlockContainer,class,13,20,7,13,26,2,0,30,13,0.64444447,0.0,0.0,15,0,15,0,0,0,15,0,0,0,3,1,0,3,0,0,2,0,3,105,13,1,3,0,1,2,4,23,6,15,3,0,0,0,129,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/ChartMouseListener.java,org.jfree.chart.swing.ChartMouseListener,interface,1,2,1,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/DefaultWindDataset.java,org.jfree.data.xy.DefaultWindDataset,class,5,6,1,5,28,3,0,15,16,0.53846157,0.0,0.0,13,1,13,0,0,0,13,0,0,0,2,0,0,2,0,0,0,0,3,108,13,3,3,0,2,6,10,27,5,23,5,0,0,0,150,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/StandardXYItemRenderer.java,org.jfree.chart.renderer.xy.StandardXYItemRenderer,class,20,22,2,20,104,5,1,82,369,0.8927336,0.0,0.0,34,0,30,2,2,0,32,0,0,0,17,7,6,11,0,0,7,0,12,396,33,0,37,0,10,2,26,95,15,65,5,0,1,0,299,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/SamplingXYLineRenderer.java,org.jfree.chart.renderer.xy.SamplingXYLineRenderer$State,innerclass,3,3,0,3,2,3,0,2,1,0.8333333,0.0,0.0,2,0,2,0,0,0,2,0,0,0,9,0,0,0,0,9,0,0,0,20,0,0,0,0,0,0,5,6,0,9,0,0,0,0,92,9,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/plot/Marker.java,org.jfree.chart.plot.Marker,class,11,19,8,11,59,1,3,19,451,0.8701754,0.0,0.0,38,0,33,2,3,0,36,0,0,0,15,1,0,15,0,0,1,0,32,238,32,1,5,0,2,14,25,42,8,19,2,0,0,0,162,1025,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/OutlierList.java,org.jfree.chart.renderer.OutlierList,class,2,6,4,2,11,1,0,10,20,0.7037037,0.0,0.0,9,0,9,0,0,0,9,0,0,0,3,0,0,3,0,0,1,0,0,44,6,1,1,0,0,0,2,10,2,7,1,0,0,0,94,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/xy/IntervalXYZDataset.java,org.jfree.data.xy.IntervalXYZDataset,interface,2,2,0,2,6,1,0,0,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/CategoryItemRendererState.java,org.jfree.chart.renderer.category.CategoryItemRendererState,class,4,24,20,4,16,2,2,1,29,0.7272727,0.0,0.0,11,0,10,0,0,1,11,0,0,0,4,0,0,4,0,0,0,0,1,59,9,1,4,0,0,0,7,10,0,7,2,0,0,0,96,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/internal/HashUtils.java,org.jfree.chart.internal.HashUtils,class,2,33,31,2,19,1,0,10,45,0.0,0.0,0.0,10,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,61,12,1,6,0,9,0,25,15,28,9,1,0,0,0,56,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/FixedMillisecond.java,org.jfree.data.time.FixedMillisecond,class,2,3,1,2,24,2,0,3,0,0.5588235,0.0,0.0,17,0,17,0,0,0,17,0,0,0,2,1,0,2,0,0,2,0,1,93,14,0,3,0,0,0,10,16,3,10,3,0,0,0,101,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/DefaultCategoryItemRenderer.java,org.jfree.chart.renderer.category.DefaultCategoryItemRenderer,class,1,1,0,1,0,4,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,24,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/CyclicXYItemRenderer.java,org.jfree.chart.renderer.xy.CyclicXYItemRenderer$OverwriteDataSet,innerclass,5,5,0,5,15,1,0,6,46,0.75,0.0,0.0,12,0,12,0,0,0,12,0,0,0,2,0,0,0,1,1,0,0,0,54,9,1,2,0,0,0,1,12,0,8,1,0,0,0,67,12,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/ChartEditorManager.java,org.jfree.chart.swing.editor.ChartEditorManager,class,5,6,1,5,4,1,0,2,0,0.25,0.0,0.0,4,3,3,1,0,0,3,0,0,0,1,1,0,0,0,1,0,0,1,15,2,0,0,0,0,1,0,2,0,1,0,0,0,0,58,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/swing/editor/StrokeChooserPanel.java,org.jfree.chart.swing.editor.StrokeChooserPanel,class,2,5,3,2,4,5,0,10,0,0.0,0.0,0.0,3,0,2,0,1,0,3,0,1,0,1,0,0,1,0,0,0,0,0,24,2,1,0,0,0,0,1,3,0,3,1,0,0,1,54,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/statistics/HistogramBin.java,org.jfree.data.statistics.HistogramBin,class,1,3,2,1,13,1,0,2,0,0.5833333,0.0,0.0,9,0,9,0,0,0,9,0,0,0,4,1,0,4,0,0,1,0,4,55,10,0,5,0,4,1,8,12,9,9,1,0,0,0,64,1,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/axis/ValueAxis.java,org.jfree.chart.axis.ValueAxis,class,17,43,26,17,177,2,4,106,2048,0.94692457,0.0,0.0,72,0,60,2,10,0,70,3,0,0,28,9,8,20,0,0,9,0,26,694,47,3,49,0,14,11,72,175,56,103,4,0,0,0,453,1025,0
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/io/CSV.java,org.jfree.data.io.CSV,class,3,4,1,3,16,1,0,13,7,0.5833334,0.0,0.0,6,0,3,3,0,0,3,0,0,0,2,0,0,2,0,0,0,0,2,78,3,3,7,0,0,0,19,28,6,21,3,0,0,0,90,1,0
