./org/jfree/chart/plot/pie/MultiplePiePlot.java,.org.jfree.chart.plot.pie,MultiplePiePlot,34
./org/jfree/chart/plot/pie/PiePlotState.java,.org.jfree.chart.plot.pie,PiePlotState,8
./org/jfree/chart/plot/pie/package-info.java,.org.jfree.chart.plot.pie,package-info,0
./org/jfree/chart/plot/pie/PieLabelLinkStyle.java,.org.jfree.chart.plot.pie,PieLabelLinkStyle,3
./org/jfree/chart/plot/pie/AbstractPieLabelDistributor.java,.org.jfree.chart.plot.pie,AbstractPieLabelDistributor,8
./org/jfree/chart/plot/pie/PieLabelRecord.java,.org.jfree.chart.plot.pie,PieLabelRecord,5
./org/jfree/chart/plot/flow/FlowPlot.java,.org.jfree.chart.plot.flow,FlowPlot,25
./org/jfree/chart/plot/flow/package-info.java,.org.jfree.chart.plot.flow,package-info,0
./org/jfree/chart/plot/compass/PointerNeedle.java,.org.jfree.chart.plot.compass,PointerNeedle,6
./org/jfree/chart/plot/compass/PinNeedle.java,.org.jfree.chart.plot.compass,PinNeedle,5
./org/jfree/chart/plot/compass/LongNeedle.java,.org.jfree.chart.plot.compass,LongNeedle,4
./org/jfree/chart/plot/compass/MiddlePinNeedle.java,.org.jfree.chart.plot.compass,MiddlePinNeedle,5
./org/jfree/chart/plot/compass/ShipNeedle.java,.org.jfree.chart.plot.compass,ShipNeedle,6
./org/jfree/chart/plot/compass/WindNeedle.java,.org.jfree.chart.plot.compass,WindNeedle,5
./org/jfree/chart/plot/compass/package-info.java,.org.jfree.chart.plot.compass,package-info,2
./org/jfree/chart/plot/compass/ArrowNeedle.java,.org.jfree.chart.plot.compass,ArrowNeedle,6
./org/jfree/chart/plot/compass/MeterNeedle.java,.org.jfree.chart.plot.compass,MeterNeedle,15
./org/jfree/chart/plot/compass/CompassPlot.java,.org.jfree.chart.plot.compass,CompassPlot,35
./org/jfree/chart/plot/compass/LineNeedle.java,.org.jfree.chart.plot.compass,LineNeedle,4
./org/jfree/chart/plot/compass/PlumNeedle.java,.org.jfree.chart.plot.compass,PlumNeedle,6
./org/jfree/chart/plot/dial/AbstractDialLayer.java,.org.jfree.chart.plot.dial,AbstractDialLayer,15
./org/jfree/chart/plot/dial/DialCap.java,.org.jfree.chart.plot.dial,DialCap,13
./org/jfree/chart/plot/dial/DialPointer.java,.org.jfree.chart.plot.dial,DialPointer,16
./org/jfree/chart/plot/dial/StandardDialScale.java,.org.jfree.chart.plot.dial,StandardDialScale,16
./org/jfree/chart/plot/dial/ArcDialFrame.java,.org.jfree.chart.plot.dial,ArcDialFrame,15
./org/jfree/chart/plot/dial/DialBackground.java,.org.jfree.chart.plot.dial,DialBackground,17
./org/jfree/chart/plot/dial/StandardDialRange.java,.org.jfree.chart.plot.dial,StandardDialRange,14
./org/jfree/chart/plot/dial/DialScale.java,.org.jfree.chart.plot.dial,DialScale,8
./org/jfree/chart/plot/dial/DialTextAnnotation.java,.org.jfree.chart.plot.dial,DialTextAnnotation,16
./org/jfree/chart/plot/dial/DialFrame.java,.org.jfree.chart.plot.dial,DialFrame,9
./org/jfree/chart/plot/dial/package-info.java,.org.jfree.chart.plot.dial,package-info,0
./org/jfree/chart/plot/dial/DialLayer.java,.org.jfree.chart.plot.dial,DialLayer,21
./org/jfree/chart/plot/dial/StandardDialFrame.java,.org.jfree.chart.plot.dial,StandardDialFrame,14
./org/jfree/chart/plot/dial/DialLayerChangeListener.java,.org.jfree.chart.plot.dial,DialLayerChangeListener,10
./org/jfree/chart/plot/dial/DialPlot.java,.org.jfree.chart.plot.dial,DialPlot,31
./org/jfree/chart/plot/dial/DialValueIndicator.java,.org.jfree.chart.plot.dial,DialValueIndicator,20
./org/jfree/chart/plot/dial/DialLayerChangeEvent.java,.org.jfree.chart.plot.dial,DialLayerChangeEvent,17
./org/jfree/chart/imagemap/ImageMapUtils.java,.org.jfree.chart.imagemap,ImageMapUtils,17
./org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator.java,.org.jfree.chart.imagemap,StandardToolTipTagFragmentGenerator,5
./org/jfree/chart/imagemap/ToolTipTagFragmentGenerator.java,.org.jfree.chart.imagemap,ToolTipTagFragmentGenerator,7
./org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGenerator.java,.org.jfree.chart.imagemap,OverLIBToolTipTagFragmentGenerator,5
./org/jfree/chart/imagemap/StandardURLTagFragmentGenerator.java,.org.jfree.chart.imagemap,StandardURLTagFragmentGenerator,4
