file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"TimeTableXYDataset/2[java.util.TimeZone,java.util.Locale]",true,120,1,1,0,1,1,2,7,0,0,2,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,26,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,getDomainIsPointsInTime/0,false,141,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,clear/0,false,267,1,2,0,2,2,3,6,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,18,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"getStartX/2[int,int]",false,372,1,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,hashCode/0,false,581,0,0,0,0,2,1,8,1,1,0,1,0,0,0,0,0,1,0,7,5,8,0,0,0,0,2,1,0,false
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,clone/0,false,598,2,1,0,1,1,3,6,1,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,24,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,getDomainLowerBound/1[boolean],false,492,2,1,0,1,2,2,8,1,2,1,2,1,2,0,1,0,0,0,0,3,0,1,0,0,0,30,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"getEndY/2[int,int]",false,456,1,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"getEndXValue/2[int,int]",false,416,2,3,1,2,1,3,4,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,setDomainIsPointsInTime/1[boolean],false,154,1,0,0,0,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,getXPosition/0,false,167,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"getX/2[int,int]",false,343,1,1,0,1,1,1,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,TimeTableXYDataset/0,true,99,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"getStartXValue/2[int,int]",false,386,2,3,1,2,1,3,4,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,TimeTableXYDataset/1[java.util.TimeZone],true,109,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,getXValue/1[org.jfree.data.time.TimePeriod],false,467,1,4,2,2,4,3,15,1,3,1,3,0,0,0,3,0,1,0,2,6,3,1,0,0,0,19,2,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,getDomainUpperBound/1[boolean],false,510,2,1,0,1,2,2,8,1,2,1,2,1,2,0,1,0,0,0,0,3,0,1,0,0,0,30,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"getXValue/2[int,int]",false,356,3,3,1,2,1,2,4,1,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"remove/3[org.jfree.data.time.TimePeriod,java.lang.Comparable,boolean]",false,254,2,2,1,1,2,2,6,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,getItemCount/1[int],false,306,1,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,getTimePeriod/1[int],false,282,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,getSeriesCount/0,false,316,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,getItemCount/0,false,292,1,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,setXPosition/1[org.jfree.data.time.TimePeriodAnchor],false,179,2,0,0,0,1,2,5,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,31,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"getY/2[int,int]",false,430,1,3,2,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,getSeriesKey/1[int],false,328,1,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"getEndX/2[int,int]",false,402,1,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"add/4[org.jfree.data.time.TimePeriod,java.lang.Number,java.lang.Comparable,boolean]",false,212,3,3,1,2,3,3,10,0,1,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,37,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"getStartY/2[int,int]",false,443,1,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,getDomainBounds/1[boolean],false,528,4,6,2,4,4,8,14,3,3,1,8,1,1,0,0,0,0,0,2,3,1,1,0,0,0,34,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"add/3[org.jfree.data.time.TimePeriod,double,java.lang.Comparable]",false,195,2,1,0,1,1,1,3,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,"remove/2[org.jfree.data.time.TimePeriod,java.lang.Comparable]",false,237,2,1,0,1,1,1,3,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/data/time/TimeTableXYDataset.java,org.jfree.data.time.TimeTableXYDataset,equals/1[java.lang.Object],false,554,2,1,0,1,7,3,22,7,1,1,3,0,0,0,3,0,1,0,0,1,0,1,0,0,0,22,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,getUseFillPaint/0,false,205,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,setGuideLinePaint/1[java.awt.Paint],false,295,1,1,0,1,1,2,5,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,writeObject/1[java.io.ObjectOutputStream],false,601,0,0,0,0,1,3,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,findZBounds/1[org.jfree.data.xy.XYZDataset],false,380,2,0,0,0,2,1,8,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,"getPaint/3[org.jfree.data.xy.XYDataset,int,int]",false,501,4,5,1,4,3,4,16,1,2,3,4,0,0,0,0,0,1,0,0,4,0,2,0,0,0,21,4,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,XYShapeRenderer/0,true,126,2,3,0,3,1,2,11,0,0,0,2,0,0,0,0,0,0,0,4,7,0,0,0,0,0,20,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,setPaintScale/1[org.jfree.chart.renderer.PaintScale],false,157,3,2,0,2,1,2,5,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,findRangeBounds/1[org.jfree.data.xy.XYDataset],false,359,2,0,0,0,3,3,11,3,2,1,3,0,0,0,2,0,0,0,1,2,2,1,0,0,0,28,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,getGuideLinePaint/0,false,283,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,clone/0,false,573,2,0,0,0,1,2,5,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,getPaintScale/0,false,145,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,getDrawOutlines/0,false,171,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,equals/1[java.lang.Object],false,532,1,0,0,0,10,2,31,10,1,1,2,0,0,0,5,0,1,0,0,1,0,1,0,0,0,36,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,setGuideLineStroke/1[java.awt.Stroke],false,320,1,1,0,1,1,2,5,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,setDrawOutlines/1[boolean],false,187,1,1,0,1,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,isGuideLinesVisible/0,false,258,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,setUseFillPaint/1[boolean],false,218,1,1,0,1,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,setUseOutlinePaint/1[boolean],false,244,1,1,0,1,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,findDomainBounds/1[org.jfree.data.xy.XYDataset],false,336,2,0,0,0,3,3,11,3,2,1,3,0,0,0,2,0,0,0,1,2,2,1,0,0,0,28,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,"drawItem/12[java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.renderer.xy.PlotRenderingInfo,org.jfree.chart.renderer.xy.XYPlot,org.jfree.chart.renderer.xy.ValueAxis,org.jfree.chart.renderer.xy.ValueAxis,org.jfree.data.xy.XYDataset,int,int,org.jfree.chart.renderer.xy.CrosshairState,int]",false,418,11,10,0,10,14,28,56,1,9,12,28,2,1,0,7,0,1,0,4,12,0,4,0,0,0,51,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,setGuideLinesVisible/1[boolean],false,271,1,1,0,1,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,getUseOutlinePaint/0,false,231,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,getGuideLineStroke/0,false,308,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,getPassCount/0,false,394,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/XYShapeRenderer.java,org.jfree.chart.renderer.xy.XYShapeRenderer,readObject/1[java.io.ObjectInputStream],false,588,0,0,0,0,1,3,5,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,2,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,org.jfree.chart.labels.StandardPieSectionLabelGenerator,"StandardPieSectionLabelGenerator/2[java.lang.String,java.util.Locale]",true,115,0,0,0,0,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,org.jfree.chart.labels.StandardPieSectionLabelGenerator,"setAttributedLabel/2[int,java.text.AttributedString]",false,154,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,org.jfree.chart.labels.StandardPieSectionLabelGenerator,StandardPieSectionLabelGenerator/1[java.util.Locale],true,94,0,3,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,org.jfree.chart.labels.StandardPieSectionLabelGenerator,equals/1[java.lang.Object],false,212,1,0,0,0,4,2,13,4,1,1,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,25,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,org.jfree.chart.labels.StandardPieSectionLabelGenerator,"StandardPieSectionLabelGenerator/3[java.lang.String,java.text.NumberFormat,java.text.NumberFormat]",true,131,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,org.jfree.chart.labels.StandardPieSectionLabelGenerator,StandardPieSectionLabelGenerator/1[java.lang.String],true,104,0,0,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,org.jfree.chart.labels.StandardPieSectionLabelGenerator,getAttributedLabel/1[int],false,144,0,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,org.jfree.chart.labels.StandardPieSectionLabelGenerator,"generateAttributedSectionLabel/2[org.jfree.chart.labels.PieDataset,java.lang.Comparable]",false,200,2,1,0,1,1,2,3,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,org.jfree.chart.labels.StandardPieSectionLabelGenerator,hashCode/0,false,228,0,0,0,0,1,2,5,1,1,0,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,2,1,0,false
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,org.jfree.chart.labels.StandardPieSectionLabelGenerator,StandardPieSectionLabelGenerator/0,true,84,0,4,4,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,org.jfree.chart.labels.StandardPieSectionLabelGenerator,clone/0,false,242,1,0,0,0,1,2,6,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/labels/StandardPieSectionLabelGenerator.java,org.jfree.chart.labels.StandardPieSectionLabelGenerator,"generateSectionLabel/2[org.jfree.chart.labels.PieDataset,java.lang.Comparable]",false,167,1,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/VectorRenderer.java,org.jfree.chart.renderer.xy.VectorRenderer,"drawItem/12[java.awt.Graphics2D,org.jfree.chart.renderer.xy.XYItemRendererState,java.awt.geom.Rectangle2D,org.jfree.chart.renderer.xy.PlotRenderingInfo,org.jfree.chart.renderer.xy.XYPlot,org.jfree.chart.renderer.xy.ValueAxis,org.jfree.chart.renderer.xy.ValueAxis,org.jfree.data.xy.XYDataset,int,int,org.jfree.chart.renderer.xy.CrosshairState,int]",false,211,11,7,0,7,7,24,63,0,25,12,24,0,0,0,4,0,8,0,13,29,25,2,0,0,0,66,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/VectorRenderer.java,org.jfree.chart.renderer.xy.VectorRenderer,findDomainBounds/1[org.jfree.data.xy.XYDataset],false,91,3,3,0,3,8,7,44,2,13,1,7,0,0,4,0,0,0,1,5,21,2,4,0,0,0,36,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/VectorRenderer.java,org.jfree.chart.renderer.xy.VectorRenderer,findRangeBounds/1[org.jfree.data.xy.XYDataset],false,146,3,3,0,3,8,7,44,2,13,1,7,0,0,4,0,0,0,1,5,21,2,4,0,0,0,36,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/VectorRenderer.java,org.jfree.chart.renderer.xy.VectorRenderer,clone/0,false,331,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/VectorRenderer.java,org.jfree.chart.renderer.xy.VectorRenderer,VectorRenderer/0,true,78,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
/home/xavlap/Documents/A22/IFT3913/IFT3913TP2/src/jfreechart-master/src/main/java/org/jfree/chart/renderer/xy/VectorRenderer.java,org.jfree.chart.renderer.xy.VectorRenderer,equals/1[java.lang.Object],false,305,1,0,0,0,5,1,16,5,1,1,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,33,1,0,true
